HITId,HITTypeId,Title,Description,Keywords,Reward,CreationTime,MaxAssignments,RequesterAnnotation,AssignmentDurationInSeconds,AutoApprovalDelayInSeconds,Expiration,NumberOfSimilarHITs,LifetimeInSeconds,AssignmentId,WorkerId,AssignmentStatus,AcceptTime,SubmitTime,AutoApprovalTime,ApprovalTime,RejectionTime,RequesterFeedback,WorkTimeInSeconds,LifetimeApprovalRate,Last30DaysApprovalRate,Last7DaysApprovalRate,Input.Index,Input.HS_CITY,Input.HS_COUNTRY,Input.HS_NAME,Input.HS_POSTAL_CD,Input.HS_STATE,Input.HS_CEEB,Input.HS_NCES,Input.HS_MATCH_NAME,Input.HS_STATE_FULL,Answer.HS_NCES,Answer.HS_NO_NCES.on,Approve,Reject
3EGKVCRQG1V7YAV8PRYJNSA8TXABY7,3JEJVC0BAHFY5547IU8IPVOJL2VKNX,Perform a database search,"Enter the provided information into the search portal. If a matching result returns, enter it into the database. If no results are returned then indicate that this is the case.","data collection, website",$0.07,Thu Jun 18 11:20:40 PDT 2020,4,BatchId:4084494;OriginalHitTemplateId:928390855;,3600,259200,Thu Jun 25 11:20:40 PDT 2020, , ,333U7HK6IEID52WN7PTOWFE51VVJD0,AYNDM4LEISPXZ,Submitted,Thu Jun 18 11:50:00 PDT 2020,Thu Jun 18 11:51:18 PDT 2020,Sun Jun 21 11:51:18 PDT 2020, , , ,78,0% (0/0),0% (0/0),0% (0/0),986,Englewood,USA,law and public safety academy,07631,NJ,310353, , ,New Jersey, ,true,x, 
3EGKVCRQG1V7YAV8PRYJNSA8TXABY7,3JEJVC0BAHFY5547IU8IPVOJL2VKNX,Perform a database search,"Enter the provided information into the search portal. If a matching result returns, enter it into the database. If no results are returned then indicate that this is the case.","data collection, website",$0.07,Thu Jun 18 11:20:40 PDT 2020,4,BatchId:4084494;OriginalHitTemplateId:928390855;,3600,259200,Thu Jun 25 11:20:40 PDT 2020, , ,3483FV8BEJMEEXJ0QHFIRSIWIYG622,AZC1H5Q3EDLWS,Submitted,Thu Jun 18 11:27:23 PDT 2020,Thu Jun 18 11:30:55 PDT 2020,Sun Jun 21 11:30:55 PDT 2020, , , ,212,0% (0/0),0% (0/0),0% (0/0),986,Englewood,USA,law and public safety academy,07631,NJ,310353, , ,New Jersey, ,true,x, 
3EGKVCRQG1V7YAV8PRYJNSA8TXABY7,3JEJVC0BAHFY5547IU8IPVOJL2VKNX,Perform a database search,"Enter the provided information into the search portal. If a matching result returns, enter it into the database. If no results are returned then indicate that this is the case.","data collection, website",$0.07,Thu Jun 18 11:20:40 PDT 2020,4,BatchId:4084494;OriginalHitTemplateId:928390855;,3600,259200,Thu Jun 25 11:20:40 PDT 2020, , ,37Z929RLGEBDLUBAG92HTKNE00UST6,AQA4AX0RCRPSV,Submitted,Thu Jun 18 11:44:40 PDT 2020,Thu Jun 18 11:44:46 PDT 2020,Sun Jun 21 11:44:46 PDT 2020, , , ,6,0% (0/0),0% (0/0),0% (0/0),986,Englewood,USA,law and public safety academy,07631,NJ,310353, , ,New Jersey, ,true, ,x
3EGKVCRQG1V7YAV8PRYJNSA8TXABY7,3JEJVC0BAHFY5547IU8IPVOJL2VKNX,Perform a database search,"Enter the provided information into the search portal. If a matching result returns, enter it into the database. If no results are returned then indicate that this is the case.","data collection, website",$0.07,Thu Jun 18 11:20:40 PDT 2020,4,BatchId:4084494;OriginalHitTemplateId:928390855;,3600,259200,Thu Jun 25 11:20:40 PDT 2020, , ,3QHK8ZVMIRLQLVM3WEEVH43X2ZJLBS,A3P04JZJNOYILR,Submitted,Thu Jun 18 11:30:26 PDT 2020,Thu Jun 18 11:31:35 PDT 2020,Sun Jun 21 11:31:35 PDT 2020, , , ,69,0% (0/0),0% (0/0),0% (0/0),986,Englewood,USA,law and public safety academy,07631,NJ,310353, , ,New Jersey, ,true,x, 
3EGKVCRQG1V7YAV8PRYJNSA8TXAYBU,3JEJVC0BAHFY5547IU8IPVOJL2VKNX,Perform a database search,"Enter the provided information into the search portal. If a matching result returns, enter it into the database. If no results are returned then indicate that this is the case.","data collection, website",$0.07,Thu Jun 18 11:21:13 PDT 2020,4,BatchId:4084494;OriginalHitTemplateId:928390855;,3600,259200,Thu Jun 25 11:21:13 PDT 2020, , ,32EYX73OY5CGKSQM1PSM864KXCWRUM,AXQWKUJF7SQXP,Submitted,Thu Jun 18 12:28:26 PDT 2020,Thu Jun 18 12:39:28 PDT 2020,Sun Jun 21 12:39:28 PDT 2020, , , ,662,0% (0/0),0% (0/0),0% (0/0),1095,Gainesville,USA,riverside military academy,30501,GA,111405, , ,Georgia, ,true,x, 
3EGKVCRQG1V7YAV8PRYJNSA8TXAYBU,3JEJVC0BAHFY5547IU8IPVOJL2VKNX,Perform a database search,"Enter the provided information into the search portal. If a matching result returns, enter it into the database. If no results are returned then indicate that this is the case.","data collection, website",$0.07,Thu Jun 18 11:21:13 PDT 2020,4,BatchId:4084494;OriginalHitTemplateId:928390855;,3600,259200,Thu Jun 25 11:21:13 PDT 2020, , ,39GAF6DQWW3S42G58LNCY1OQ7L51VJ,A1ZGOZQF2VZ0X9,Submitted,Thu Jun 18 12:09:08 PDT 2020,Thu Jun 18 12:09:52 PDT 2020,Sun Jun 21 12:09:52 PDT 2020, , , ,44,0% (0/0),0% (0/0),0% (0/0),1095,Gainesville,USA,riverside military academy,30501,GA,111405, , ,Georgia,130261001157,false,x, 
3EGKVCRQG1V7YAV8PRYJNSA8TXAYBU,3JEJVC0BAHFY5547IU8IPVOJL2VKNX,Perform a database search,"Enter the provided information into the search portal. If a matching result returns, enter it into the database. If no results are returned then indicate that this is the case.","data collection, website",$0.07,Thu Jun 18 11:21:13 PDT 2020,4,BatchId:4084494;OriginalHitTemplateId:928390855;,3600,259200,Thu Jun 25 11:21:13 PDT 2020, , ,3II4UPYCOOAURP002FDXTGQRFQVQD6,AYNDM4LEISPXZ,Submitted,Thu Jun 18 12:16:25 PDT 2020,Thu Jun 18 12:18:19 PDT 2020,Sun Jun 21 12:18:19 PDT 2020, , , ,114,0% (0/0),0% (0/0),0% (0/0),1095,Gainesville,USA,riverside military academy,30501,GA,111405, , ,Georgia, ,true,x, 
3EGKVCRQG1V7YAV8PRYJNSA8TXAYBU,3JEJVC0BAHFY5547IU8IPVOJL2VKNX,Perform a database search,"Enter the provided information into the search portal. If a matching result returns, enter it into the database. If no results are returned then indicate that this is the case.","data collection, website",$0.07,Thu Jun 18 11:21:13 PDT 2020,4,BatchId:4084494;OriginalHitTemplateId:928390855;,3600,259200,Thu Jun 25 11:21:13 PDT 2020, , ,3ND9UOO81P5I9YKER5AR4IGIC0EWLW,A3C9NF541MQ83M,Submitted,Thu Jun 18 12:17:03 PDT 2020,Thu Jun 18 12:17:07 PDT 2020,Sun Jun 21 12:17:07 PDT 2020, , , ,4,0% (0/0),0% (0/0),0% (0/0),1095,Gainesville,USA,riverside military academy,30501,GA,111405, , ,Georgia, ,true, ,x
3EHIMLB7GC22AH7CCFALAQP4VVCH8F,3JEJVC0BAHFY5547IU8IPVOJL2VKNX,Perform a database search,"Enter the provided information into the search portal. If a matching result returns, enter it into the database. If no results are returned then indicate that this is the case.","data collection, website",$0.07,Thu Jun 18 11:20:44 PDT 2020,4,BatchId:4084494;OriginalHitTemplateId:928390855;,3600,259200,Thu Jun 25 11:20:44 PDT 2020, , ,320DUZ38GCPGHM6E9FUW20H2ENNGJJ,A6KU5WJ2CIHFN,Submitted,Thu Jun 18 12:27:51 PDT 2020,Thu Jun 18 12:28:56 PDT 2020,Sun Jun 21 12:28:56 PDT 2020, , , ,65,0% (0/0),0% (0/0),0% (0/0),148,Studio City,USA,opportunities lrng-hermosa bch,91604,CA,054400, , ,California,A0300103,false,x, 
3EHIMLB7GC22AH7CCFALAQP4VVCH8F,3JEJVC0BAHFY5547IU8IPVOJL2VKNX,Perform a database search,"Enter the provided information into the search portal. If a matching result returns, enter it into the database. If no results are returned then indicate that this is the case.","data collection, website",$0.07,Thu Jun 18 11:20:44 PDT 2020,4,BatchId:4084494;OriginalHitTemplateId:928390855;,3600,259200,Thu Jun 25 11:20:44 PDT 2020, , ,36WLNQG784DCFPCBFSRR49DDT2PEB5,A1VMYCTZSIBP5J,Submitted,Thu Jun 18 11:55:57 PDT 2020,Thu Jun 18 11:56:37 PDT 2020,Sun Jun 21 11:56:37 PDT 2020, , , ,40,0% (0/0),0% (0/0),0% (0/0),148,Studio City,USA,opportunities lrng-hermosa bch,91604,CA,054400, , ,California, ,true,x, 
3EHIMLB7GC22AH7CCFALAQP4VVCH8F,3JEJVC0BAHFY5547IU8IPVOJL2VKNX,Perform a database search,"Enter the provided information into the search portal. If a matching result returns, enter it into the database. If no results are returned then indicate that this is the case.","data collection, website",$0.07,Thu Jun 18 11:20:44 PDT 2020,4,BatchId:4084494;OriginalHitTemplateId:928390855;,3600,259200,Thu Jun 25 11:20:44 PDT 2020, , ,3L0KT67Y8JJ92GA4QFPG11FTF2ISY1,A3C9NF541MQ83M,Submitted,Thu Jun 18 12:04:39 PDT 2020,Thu Jun 18 12:04:45 PDT 2020,Sun Jun 21 12:04:45 PDT 2020, , , ,6,0% (0/0),0% (0/0),0% (0/0),148,Studio City,USA,opportunities lrng-hermosa bch,91604,CA,054400, , ,California, ,true, ,x
3EHIMLB7GC22AH7CCFALAQP4VVCH8F,3JEJVC0BAHFY5547IU8IPVOJL2VKNX,Perform a database search,"Enter the provided information into the search portal. If a matching result returns, enter it into the database. If no results are returned then indicate that this is the case.","data collection, website",$0.07,Thu Jun 18 11:20:44 PDT 2020,4,BatchId:4084494;OriginalHitTemplateId:928390855;,3600,259200,Thu Jun 25 11:20:44 PDT 2020, , ,3NPFYT4IZH7HC6B3QJ9XT9PHPLVXGH,A2ZZW6KME1FUDU,Submitted,Thu Jun 18 12:07:34 PDT 2020,Thu Jun 18 12:18:13 PDT 2020,Sun Jun 21 12:18:13 PDT 2020, , , ,639,0% (0/0),0% (0/0),0% (0/0),148,Studio City,USA,opportunities lrng-hermosa bch,91604,CA,054400, , ,California, ,true,x, 
3EHIMLB7GC22AH7CCFALAQP4VVD8H7,3JEJVC0BAHFY5547IU8IPVOJL2VKNX,Perform a database search,"Enter the provided information into the search portal. If a matching result returns, enter it into the database. If no results are returned then indicate that this is the case.","data collection, website",$0.07,Thu Jun 18 11:21:16 PDT 2020,4,BatchId:4084494;OriginalHitTemplateId:928390855;,3600,259200,Thu Jun 25 11:21:16 PDT 2020, , ,33SA9F9TR2X43SAMAJNNRNQY33DWE9,AAHPYD3M7T84Y,Submitted,Thu Jun 18 12:16:53 PDT 2020,Thu Jun 18 12:17:07 PDT 2020,Sun Jun 21 12:17:07 PDT 2020, , , ,14,0% (0/0),0% (0/0),0% (0/0),1141,Springfield,USA,new covenant academy,65807,MO,263291, , ,Missouri, ,true,x, 
3EHIMLB7GC22AH7CCFALAQP4VVD8H7,3JEJVC0BAHFY5547IU8IPVOJL2VKNX,Perform a database search,"Enter the provided information into the search portal. If a matching result returns, enter it into the database. If no results are returned then indicate that this is the case.","data collection, website",$0.07,Thu Jun 18 11:21:16 PDT 2020,4,BatchId:4084494;OriginalHitTemplateId:928390855;,3600,259200,Thu Jun 25 11:21:16 PDT 2020, , ,378XPAWRUHGJCK955XHMUDRZ3DJIAV,A1Q890R4148O5G,Submitted,Thu Jun 18 12:21:53 PDT 2020,Thu Jun 18 12:21:56 PDT 2020,Sun Jun 21 12:21:56 PDT 2020, , , ,3,0% (0/0),0% (0/0),0% (0/0),1141,Springfield,USA,new covenant academy,65807,MO,263291, , ,Missouri, ,true, ,x
3EHIMLB7GC22AH7CCFALAQP4VVD8H7,3JEJVC0BAHFY5547IU8IPVOJL2VKNX,Perform a database search,"Enter the provided information into the search portal. If a matching result returns, enter it into the database. If no results are returned then indicate that this is the case.","data collection, website",$0.07,Thu Jun 18 11:21:16 PDT 2020,4,BatchId:4084494;OriginalHitTemplateId:928390855;,3600,259200,Thu Jun 25 11:21:16 PDT 2020, , ,3R0T90IZ1XFT9808ZNDAFW47O38CGV,A3C9NF541MQ83M,Submitted,Thu Jun 18 12:09:20 PDT 2020,Thu Jun 18 12:09:24 PDT 2020,Sun Jun 21 12:09:24 PDT 2020, , , ,4,0% (0/0),0% (0/0),0% (0/0),1141,Springfield,USA,new covenant academy,65807,MO,263291, , ,Missouri, ,true, ,x
3EHIMLB7GC22AH7CCFALAQP4VVD8H7,3JEJVC0BAHFY5547IU8IPVOJL2VKNX,Perform a database search,"Enter the provided information into the search portal. If a matching result returns, enter it into the database. If no results are returned then indicate that this is the case.","data collection, website",$0.07,Thu Jun 18 11:21:16 PDT 2020,4,BatchId:4084494;OriginalHitTemplateId:928390855;,3600,259200,Thu Jun 25 11:21:16 PDT 2020, , ,3X31TUMD72PP8X4BUHL6BSQOGN51L2,A1CQV7HYUMH4X,Submitted,Thu Jun 18 12:14:41 PDT 2020,Thu Jun 18 12:15:37 PDT 2020,Sun Jun 21 12:15:37 PDT 2020, , , ,56,0% (0/0),0% (0/0),0% (0/0),1141,Springfield,USA,new covenant academy,65807,MO,263291, , ,Missouri, ,true,x, 
3EHVO81VOAOKZHNRDU16VG2WHP6H1V,3JEJVC0BAHFY5547IU8IPVOJL2VKNX,Perform a database search,"Enter the provided information into the search portal. If a matching result returns, enter it into the database. If no results are returned then indicate that this is the case.","data collection, website",$0.07,Thu Jun 18 11:20:40 PDT 2020,4,BatchId:4084494;OriginalHitTemplateId:928390855;,3600,259200,Thu Jun 25 11:20:40 PDT 2020, , ,3GM6G9ZBKS0ANZY5WC6VHBO88BHTM0,A2S2UWI1G2H8IQ,Submitted,Thu Jun 18 12:01:12 PDT 2020,Thu Jun 18 12:02:00 PDT 2020,Sun Jun 21 12:02:00 PDT 2020, , , ,48,0% (0/0),0% (0/0),0% (0/0),1105,Atlanta,USA,atlanta jewish academy,30340,GA,110264, , ,Georgia,AA890264,false,x, 
3EHVO81VOAOKZHNRDU16VG2WHP6H1V,3JEJVC0BAHFY5547IU8IPVOJL2VKNX,Perform a database search,"Enter the provided information into the search portal. If a matching result returns, enter it into the database. If no results are returned then indicate that this is the case.","data collection, website",$0.07,Thu Jun 18 11:20:40 PDT 2020,4,BatchId:4084494;OriginalHitTemplateId:928390855;,3600,259200,Thu Jun 25 11:20:40 PDT 2020, , ,3LO69W1SU8GMCCUEC069IFUUICFLGD,A1VMYCTZSIBP5J,Submitted,Thu Jun 18 11:46:48 PDT 2020,Thu Jun 18 11:47:22 PDT 2020,Sun Jun 21 11:47:22 PDT 2020, , , ,34,0% (0/0),0% (0/0),0% (0/0),1105,Atlanta,USA,atlanta jewish academy,30340,GA,110264, , ,Georgia, ,true,x, 
3EHVO81VOAOKZHNRDU16VG2WHP6H1V,3JEJVC0BAHFY5547IU8IPVOJL2VKNX,Perform a database search,"Enter the provided information into the search portal. If a matching result returns, enter it into the database. If no results are returned then indicate that this is the case.","data collection, website",$0.07,Thu Jun 18 11:20:40 PDT 2020,4,BatchId:4084494;OriginalHitTemplateId:928390855;,3600,259200,Thu Jun 25 11:20:40 PDT 2020, , ,3QFUFYSY93IK04RYVO1AEDS7VBGF4B,A2ZZW6KME1FUDU,Submitted,Thu Jun 18 11:31:09 PDT 2020,Thu Jun 18 12:09:19 PDT 2020,Sun Jun 21 12:09:19 PDT 2020, , , ,2290,0% (0/0),0% (0/0),0% (0/0),1105,Atlanta,USA,atlanta jewish academy,30340,GA,110264, , ,Georgia, ,true,x, 
3EHVO81VOAOKZHNRDU16VG2WHP6H1V,3JEJVC0BAHFY5547IU8IPVOJL2VKNX,Perform a database search,"Enter the provided information into the search portal. If a matching result returns, enter it into the database. If no results are returned then indicate that this is the case.","data collection, website",$0.07,Thu Jun 18 11:20:40 PDT 2020,4,BatchId:4084494;OriginalHitTemplateId:928390855;,3600,259200,Thu Jun 25 11:20:40 PDT 2020, , ,3QILPRALQAYX7XRH5FA03UHLZO58NP,A12X0FLEDDVFPI,Submitted,Thu Jun 18 11:55:06 PDT 2020,Thu Jun 18 11:56:45 PDT 2020,Sun Jun 21 11:56:45 PDT 2020, , , ,99,0% (0/0),0% (0/0),0% (0/0),1105,Atlanta,USA,atlanta jewish academy,30340,GA,110264, , ,Georgia, ,true,x, 
3EHVO81VOAOKZHNRDU16VG2WHP71HG,3JEJVC0BAHFY5547IU8IPVOJL2VKNX,Perform a database search,"Enter the provided information into the search portal. If a matching result returns, enter it into the database. If no results are returned then indicate that this is the case.","data collection, website",$0.07,Thu Jun 18 11:20:50 PDT 2020,4,BatchId:4084494;OriginalHitTemplateId:928390855;,3600,259200,Thu Jun 25 11:20:50 PDT 2020, , ,33C7UALJVQ1UTQKS0SC26N4IWNV185,A17LA7KM9S0SCS,Submitted,Thu Jun 18 11:37:52 PDT 2020,Thu Jun 18 12:02:26 PDT 2020,Sun Jun 21 12:02:26 PDT 2020, , , ,1474,0% (0/0),0% (0/0),0% (0/0),1271,Rolesville,USA,thales academy: rolesville,27571,NC,343395, , ,North Carolina, ,true, ,x
3EHVO81VOAOKZHNRDU16VG2WHP71HG,3JEJVC0BAHFY5547IU8IPVOJL2VKNX,Perform a database search,"Enter the provided information into the search portal. If a matching result returns, enter it into the database. If no results are returned then indicate that this is the case.","data collection, website",$0.07,Thu Jun 18 11:20:50 PDT 2020,4,BatchId:4084494;OriginalHitTemplateId:928390855;,3600,259200,Thu Jun 25 11:20:50 PDT 2020, , ,39LNWE0K4ZZ3RTN3B2YDUE3TAGZUI7,AQA4AX0RCRPSV,Submitted,Thu Jun 18 11:44:52 PDT 2020,Thu Jun 18 11:44:57 PDT 2020,Sun Jun 21 11:44:57 PDT 2020, , , ,5,0% (0/0),0% (0/0),0% (0/0),1271,Rolesville,USA,thales academy: rolesville,27571,NC,343395, , ,North Carolina, ,true, ,x
3EHVO81VOAOKZHNRDU16VG2WHP71HG,3JEJVC0BAHFY5547IU8IPVOJL2VKNX,Perform a database search,"Enter the provided information into the search portal. If a matching result returns, enter it into the database. If no results are returned then indicate that this is the case.","data collection, website",$0.07,Thu Jun 18 11:20:50 PDT 2020,4,BatchId:4084494;OriginalHitTemplateId:928390855;,3600,259200,Thu Jun 25 11:20:50 PDT 2020, , ,3COPXFW7XGFH5J5VUJKVXOV7U3YKPE,A2VTSK2O6LGA2P,Submitted,Thu Jun 18 11:51:11 PDT 2020,Thu Jun 18 11:51:14 PDT 2020,Sun Jun 21 11:51:14 PDT 2020, , , ,3,0% (0/0),0% (0/0),0% (0/0),1271,Rolesville,USA,thales academy: rolesville,27571,NC,343395, , ,North Carolina,A1502770,false,x, 
3EHVO81VOAOKZHNRDU16VG2WHP71HG,3JEJVC0BAHFY5547IU8IPVOJL2VKNX,Perform a database search,"Enter the provided information into the search portal. If a matching result returns, enter it into the database. If no results are returned then indicate that this is the case.","data collection, website",$0.07,Thu Jun 18 11:20:50 PDT 2020,4,BatchId:4084494;OriginalHitTemplateId:928390855;,3600,259200,Thu Jun 25 11:20:50 PDT 2020, , ,3R08VXYT7HYJUDVCNB9HLDYHHG0W7E,A3FA5P7O80KJAP,Submitted,Thu Jun 18 11:49:06 PDT 2020,Thu Jun 18 12:12:43 PDT 2020,Sun Jun 21 12:12:43 PDT 2020, , , ,1417,0% (0/0),0% (0/0),0% (0/0),1271,Rolesville,USA,thales academy: rolesville,27571,NC,343395, , ,North Carolina,A1502770,false,x, 
3EKTG13I0Z6JH2S6X1Z270J6WHALME,3JEJVC0BAHFY5547IU8IPVOJL2VKNX,Perform a database search,"Enter the provided information into the search portal. If a matching result returns, enter it into the database. If no results are returned then indicate that this is the case.","data collection, website",$0.07,Thu Jun 18 11:20:40 PDT 2020,4,BatchId:4084494;OriginalHitTemplateId:928390855;,3600,259200,Thu Jun 25 11:20:40 PDT 2020, , ,37ZHEEHM61PM3FTODRYFGGNKJN673J,A2R2ZOTG7BFHWG,Submitted,Thu Jun 18 11:50:26 PDT 2020,Thu Jun 18 11:51:48 PDT 2020,Sun Jun 21 11:51:48 PDT 2020, , , ,82,0% (0/0),0% (0/0),0% (0/0),79,Van Nuys,USA,daniel pearl magnet high sch,91406,CA,054368, , ,California,062271012525,false,x, 
3EKTG13I0Z6JH2S6X1Z270J6WHALME,3JEJVC0BAHFY5547IU8IPVOJL2VKNX,Perform a database search,"Enter the provided information into the search portal. If a matching result returns, enter it into the database. If no results are returned then indicate that this is the case.","data collection, website",$0.07,Thu Jun 18 11:20:40 PDT 2020,4,BatchId:4084494;OriginalHitTemplateId:928390855;,3600,259200,Thu Jun 25 11:20:40 PDT 2020, , ,3AAJC4I4FLVG831JZ7ILN7X8PD1JZV,AQA4AX0RCRPSV,Submitted,Thu Jun 18 11:35:29 PDT 2020,Thu Jun 18 11:35:34 PDT 2020,Sun Jun 21 11:35:34 PDT 2020, , , ,5,0% (0/0),0% (0/0),0% (0/0),79,Van Nuys,USA,daniel pearl magnet high sch,91406,CA,054368, , ,California, ,true, ,x
3EKTG13I0Z6JH2S6X1Z270J6WHALME,3JEJVC0BAHFY5547IU8IPVOJL2VKNX,Perform a database search,"Enter the provided information into the search portal. If a matching result returns, enter it into the database. If no results are returned then indicate that this is the case.","data collection, website",$0.07,Thu Jun 18 11:20:40 PDT 2020,4,BatchId:4084494;OriginalHitTemplateId:928390855;,3600,259200,Thu Jun 25 11:20:40 PDT 2020, , ,3X3OR7WPZ437JXOWT2ULQ2DWUT6L81,A3C9NF541MQ83M,Submitted,Thu Jun 18 11:59:36 PDT 2020,Thu Jun 18 11:59:41 PDT 2020,Sun Jun 21 11:59:41 PDT 2020, , , ,5,0% (0/0),0% (0/0),0% (0/0),79,Van Nuys,USA,daniel pearl magnet high sch,91406,CA,054368, , ,California, ,true, ,x
3EKTG13I0Z6JH2S6X1Z270J6WHALME,3JEJVC0BAHFY5547IU8IPVOJL2VKNX,Perform a database search,"Enter the provided information into the search portal. If a matching result returns, enter it into the database. If no results are returned then indicate that this is the case.","data collection, website",$0.07,Thu Jun 18 11:20:40 PDT 2020,4,BatchId:4084494;OriginalHitTemplateId:928390855;,3600,259200,Thu Jun 25 11:20:40 PDT 2020, , ,3ZQIG0FLQJJL53W859CXRREK3Y6WV5,A3P7M9666KJCP,Submitted,Thu Jun 18 11:44:35 PDT 2020,Thu Jun 18 11:46:37 PDT 2020,Sun Jun 21 11:46:37 PDT 2020, , , ,122,0% (0/0),0% (0/0),0% (0/0),79,Van Nuys,USA,daniel pearl magnet high sch,91406,CA,054368, , ,California,062271012525,false,x, 
3EKTG13I0Z6JH2S6X1Z270J6WHAMLF,3JEJVC0BAHFY5547IU8IPVOJL2VKNX,Perform a database search,"Enter the provided information into the search portal. If a matching result returns, enter it into the database. If no results are returned then indicate that this is the case.","data collection, website",$0.07,Thu Jun 18 11:20:55 PDT 2020,4,BatchId:4084494;OriginalHitTemplateId:928390855;,3600,259200,Thu Jun 25 11:20:55 PDT 2020, , ,3HPZF4IVNRWTVZL8TTZGMWBBTZQYC7,A1Q890R4148O5G,Submitted,Thu Jun 18 11:45:54 PDT 2020,Thu Jun 18 11:45:58 PDT 2020,Sun Jun 21 11:45:58 PDT 2020, , , ,4,0% (0/0),0% (0/0),0% (0/0),578,Oviedo,USA,masters academy,32765,FL,101897, , ,Florida, ,true, ,x
3EKTG13I0Z6JH2S6X1Z270J6WHAMLF,3JEJVC0BAHFY5547IU8IPVOJL2VKNX,Perform a database search,"Enter the provided information into the search portal. If a matching result returns, enter it into the database. If no results are returned then indicate that this is the case.","data collection, website",$0.07,Thu Jun 18 11:20:55 PDT 2020,4,BatchId:4084494;OriginalHitTemplateId:928390855;,3600,259200,Thu Jun 25 11:20:55 PDT 2020, , ,3KAKFY4PGZ5JSZAKWI2C75DTX3L3IE,A3C9NF541MQ83M,Submitted,Thu Jun 18 12:01:05 PDT 2020,Thu Jun 18 12:01:09 PDT 2020,Sun Jun 21 12:01:09 PDT 2020, , , ,4,0% (0/0),0% (0/0),0% (0/0),578,Oviedo,USA,masters academy,32765,FL,101897, , ,Florida, ,true, ,x
3EKTG13I0Z6JH2S6X1Z270J6WHAMLF,3JEJVC0BAHFY5547IU8IPVOJL2VKNX,Perform a database search,"Enter the provided information into the search portal. If a matching result returns, enter it into the database. If no results are returned then indicate that this is the case.","data collection, website",$0.07,Thu Jun 18 11:20:55 PDT 2020,4,BatchId:4084494;OriginalHitTemplateId:928390855;,3600,259200,Thu Jun 25 11:20:55 PDT 2020, , ,3LS2AMNW5KTLVMRPSORD4A2QJ4YOQX,A1TPAWKDXT353U,Submitted,Thu Jun 18 12:02:33 PDT 2020,Thu Jun 18 12:03:24 PDT 2020,Sun Jun 21 12:03:24 PDT 2020, , , ,51,0% (0/0),0% (0/0),0% (0/0),578,Oviedo,USA,masters academy,32765,FL,101897, , ,Florida, ,true,x, 
3EKTG13I0Z6JH2S6X1Z270J6WHAMLF,3JEJVC0BAHFY5547IU8IPVOJL2VKNX,Perform a database search,"Enter the provided information into the search portal. If a matching result returns, enter it into the database. If no results are returned then indicate that this is the case.","data collection, website",$0.07,Thu Jun 18 11:20:55 PDT 2020,4,BatchId:4084494;OriginalHitTemplateId:928390855;,3600,259200,Thu Jun 25 11:20:55 PDT 2020, , ,3MB8LZR5BKWREYQX2RROG7MNPTZKLI,A1CQV7HYUMH4X,Submitted,Thu Jun 18 11:57:19 PDT 2020,Thu Jun 18 11:58:42 PDT 2020,Sun Jun 21 11:58:42 PDT 2020, , , ,83,0% (0/0),0% (0/0),0% (0/0),578,Oviedo,USA,masters academy,32765,FL,101897, , ,Florida, ,true,x, 
